customer_id,name,email,age,gender,region,country,city,income,registration_date,segment,preferred_payment,preferred_device,total_purchases,newsletter_subscription,loyalty_points
CUST02213,Eric Clark,xarmstrong@example.org,57.0,Female,Middle East & Africa,UAE,Kyleshire,49548,2023-01-08,New,Google Pay,App,3,True,8928
CUST02214,Cindy Frazier,brian64@example.net,26.0,Female,Europe,Italy,Heathermouth,111404,2023-04-05,Dormant,Credit Card,Tablet,9,True,3811
CUST02215,Angela Day,floressteve@example.net,20.0,,North America,Mexico,Grahamport,191015,2023-01-01,Loyal,Apple Pay,Mobile,1,False,4579
CUST02216,Bryce Young,bcarpenter@example.com,21.0,Other,North America,USA,Jenniferfort,149695,2022-01-24,Returning,Credit Card,Mobile,21,False,6082
CUST02217,Adriana Parks,courtney87@example.com,59.0,,Europe,Spain,Port Jacobbury,39735,2023-11-01,VIP,Bank Transfer,Tablet,13,True,2362
CUST02218,Derek Foley,zabbott@example.net,47.0,,Asia Pacific,India,New Jacobtown,27382,2022-05-09,New,Debit Card,App,33,False,3353
CUST02219,Briana Mccarthy,ryan33@example.org,41.0,Other,Europe,Germany,Lewisberg,40480,2022-08-11,VIP,Gift Card,Mobile,24,False,229
CUST02220,Cody Castro,arianavalencia@example.com,106.0,Male,Asia Pacific,Singapore,West John,65191,2022-10-28,New,Credit Card,Desktop,5,True,5004
CUST02221,Scott Delgado,lisadonovan@example.com,24.0,Male,Latin America,Chile,Frederickfort,120003,2023-05-25,Loyal,Apple Pay,Desktop,20,False,7350
CUST02222,Sharon Pearson,christyfletcher@example.org,27.0,Other,Europe,UK,East Johnburgh,29213,2023-11-29,Returning,Gift Card,Mobile,51,False,2220
CUST02223,Luis Perez,johnstonjohn@example.org,41.0,Male,North America,Mexico,New Joshua,71535,2022-11-07,New,Credit Card,Tablet,60,False,9910
CUST02224,Kevin Hernandez,jasonphillips@example.net,21.0,Female,Asia Pacific,China,Port Emilymouth,45108,2022-08-12,New,Debit Card,Tablet,73,True,425
CUST02225,Steven Brown,michelle54@example.net,57.0,Female,Latin America,Argentina,Morrisshire,140973,2023-10-01,New,Gift Card,Desktop,84,False,2812
CUST02226,Mitchell Long,harrissusan@example.org,24.0,,Europe,UK,Traciborough,73528,2022-06-26,Returning,Google Pay,Desktop,96,False,1238
CUST02227,Brittany Anderson,jackchang@example.net,27.0,Male,Latin America,Chile,Mcdonaldborough,68663,2023-08-31,Returning,Gift Card,Tablet,41,False,6676
CUST02228,Toni Friedman,sheilaperry@example.net,25.0,Male,North America,Canada,Mcfarlandfort,169285,2023-07-13,Returning,Apple Pay,Desktop,59,False,5019
CUST02229,Amy Gray,schaeferscott@example.org,21.0,Other,Europe,Italy,West Christinaburgh,57932,2023-05-15,New,PayPal,Mobile,24,False,2362
CUST02230,Margaret Moody,derek41@example.net,43.0,Other,North America,Mexico,Jessicaberg,24036,2023-08-06,New,Debit Card,Mobile,76,False,1348
CUST02231,Kara Blake,rnelson@example.net,60.0,Other,Europe,Netherlands,South Shawn,24461,2022-05-13,Loyal,PayPal,App,61,True,6157
CUST02232,Alexis Williams,nathanhowe@example.com,31.0,,Middle East & Africa,UAE,Leehaven,196790,2023-06-27,New,Bank Transfer,Tablet,41,True,3680
CUST02233,Diane West,cynthia64@example.com,44.0,,Europe,Italy,Brookeshire,40683,2022-03-04,At Risk,Google Pay,Tablet,93,True,2194
CUST02234,Laura Washington,danschaefer@example.net,70.0,Other,Asia Pacific,South Korea,Meganland,114133,2022-05-12,VIP,Credit Card,App,5,True,1732
CUST02235,Lisa Edwards,carol86@example.org,60.0,Male,North America,Mexico,Alexisport,48951,2023-02-07,Loyal,Debit Card,App,70,False,4678
CUST02236,Cameron Mcgee,douglasbutler@example.com,34.0,,Middle East & Africa,Saudi Arabia,Patriciaville,145558,2022-06-10,Returning,Gift Card,App,17,True,7595
CUST02237,Shirley Shaffer,craighiggins@example.net,18.0,Other,Latin America,Brazil,Lake Michelleville,151124,2022-07-11,VIP,PayPal,App,34,True,8375
CUST02238,Aaron Jones,christina85@example.org,70.0,Male,Europe,Italy,Kimburgh,192320,2022-06-09,New,Google Pay,Desktop,74,True,8039
CUST02239,Elizabeth Jimenez,reneevelasquez@example.net,72.0,Male,Asia Pacific,India,Port Pamela,168702,2023-08-20,New,Apple Pay,Tablet,6,True,6613
CUST02240,Melissa Brown,GlendaEspinozaatgmail.com,43.0,Female,Middle East & Africa,South Africa,East Jamie,179365,2022-03-31,New,Gift Card,Tablet,30,False,8852
CUST02241,Donna Hughes,qbrown@example.net,45.0,Male,Asia Pacific,India,South Heidiborough,90888,2022-09-28,Loyal,Google Pay,Mobile,16,True,9405
CUST02242,William Greene,barbara56@example.com,38.0,Female,Middle East & Africa,Saudi Arabia,Petermouth,91911,2022-10-15,New,Debit Card,Desktop,22,True,2727
CUST02243,Rebecca Lee,nparks@example.com,64.0,Female,Europe,Netherlands,North Melissa,148887,2022-01-28,Returning,Gift Card,Desktop,46,False,24
CUST02244,Joshua Berry,zmoore@example.org,18.0,Male,Europe,Germany,South Christopher,35980,2023-12-10,Dormant,Google Pay,App,32,False,6607
CUST02245,Steven Oconnor,ganderson@example.com,55.0,Male,Latin America,Argentina,Tapiamouth,49158,2022-04-14,VIP,Credit Card,Desktop,16,False,1951
CUST02246,Paul Howard,hwade@example.com,19.0,,Latin America,Brazil,Bellburgh,171950,2023-09-28,Returning,Google Pay,Mobile,31,True,8101
CUST02247,Joseph Morgan,thomas40@example.org,65.0,,Europe,Italy,Stokesberg,172560,2022-02-10,New,Bank Transfer,Desktop,50,True,8876
CUST02248,David Rodriguez,felicia51@example.com,52.0,,Asia Pacific,South Korea,West Michelle,41548,2022-06-19,VIP,Apple Pay,Tablet,50,True,665
CUST02249,Edward Thomas,casey89@example.net,56.0,Other,North America,USA,East Allison,174530,2022-07-22,Returning,Bank Transfer,Mobile,32,False,1945
CUST02250,Samantha Camacho,xsmith@example.org,107.0,Male,North America,Mexico,South Andrewbury,1999389,2022-10-01,New,Credit Card,Desktop,41,True,9898
CUST02251,Debra Hendricks,nlee@example.com,62.0,Female,Middle East & Africa,Egypt,Brownton,87931,2023-01-28,New,Gift Card,Tablet,20,True,3098
CUST02252,Amanda Franklin,jessica89@example.net,18.0,Female,Asia Pacific,Singapore,Julieborough,37934,2022-12-25,At Risk,PayPal,Mobile,36,False,6735
CUST02253,Samantha Alvarez,elizabeth09@example.com,38.0,Other,North America,Canada,Parrishshire,118320,2022-05-22,Loyal,PayPal,Tablet,52,False,7235
CUST02254,Kristi Rodriguez MD,rtaylor@example.com,21.0,Female,Europe,Netherlands,Alishaport,45032,2023-11-02,VIP,PayPal,Desktop,18,True,8306
CUST02255,Jamie Vazquez,robin73@example.com,59.0,,Europe,Germany,Vanessatown,78324,2022-07-24,VIP,Google Pay,Tablet,1,True,6407
CUST02256,Stacy Silva,tyrone39@example.com,51.0,Male,Europe,UK,East Dianechester,110872,2022-08-06,Returning,Apple Pay,Tablet,89,False,2227
CUST02257,Shane Gates,jacksonchristina@example.com,68.0,Female,Latin America,Argentina,North Michael,113981,2022-03-19,Returning,Apple Pay,Tablet,21,True,5643
CUST02258,Ryan Hernandez,martinramirez@example.org,18.0,Female,Latin America,Brazil,North Anna,97243,2023-10-03,Returning,Google Pay,Desktop,99,True,9038
CUST02259,Julia Lynch,eortega@example.com,53.0,,Asia Pacific,China,Lake Kylehaven,50459,2022-01-27,Returning,Credit Card,Mobile,81,False,5668
CUST02260,Christina Mason,rrojas@example.net,36.0,Male,Middle East & Africa,UAE,Port Catherine,194472,2022-11-19,Returning,Credit Card,Desktop,60,True,3589
CUST02261,Jason Sanchez,zhorton@example.com,45.0,Male,North America,Canada,East Tasha,127059,2023-12-07,Loyal,Credit Card,Mobile,72,True,8558
CUST02262,Jamie Dean,pjohnson@example.com,23.0,Female,Europe,Italy,Gabrielchester,27765,2023-10-01,Loyal,Debit Card,Mobile,73,False,1124
CUST02263,William Lee,hcarter@example.org,26.0,Other,Asia Pacific,China,South Richardshire,27697,2022-03-01,VIP,Google Pay,Tablet,2,False,7035
CUST02264,Brandon Cain,dianemay@example.net,32.0,,Latin America,Colombia,South Amberberg,87777,2023-02-15,Returning,Bank Transfer,Desktop,40,True,2364
CUST02265,Jennifer Dunn,kimberly65@example.com,32.0,,Latin America,Chile,South Sarahbury,186202,2023-02-27,Loyal,Gift Card,Desktop,14,True,5454
CUST02266,Jerry Shaw,stevethomas@example.net,41.0,Female,Europe,UK,East Nicolebury,150867,2022-03-31,Loyal,Bank Transfer,Tablet,63,True,4251
CUST02267,Robert Hines,kshelton@example.org,53.0,,Europe,France,Stewartview,130586,2023-10-07,Returning,Apple Pay,Mobile,21,False,1663
CUST02268,Victoria Carpenter,jbrown@example.com,60.0,,Europe,Italy,Chadmouth,68043,2022-11-23,Loyal,Credit Card,App,54,False,5752
CUST02269,Angela Cardenas,ucrawford@example.org,72.0,Male,Latin America,Argentina,Port Shaunborough,54084,2023-03-24,New,Google Pay,App,53,False,8366
CUST02270,Johnny Brown,wpalmer@example.net,36.0,Male,Asia Pacific,India,Mikefurt,144074,2022-09-09,Returning,Bank Transfer,Mobile,75,True,3402
CUST02271,Jorge Jenkins,richardpierce@example.net,20.0,Other,Asia Pacific,China,Port Erictown,128208,2023-09-11,New,Google Pay,App,39,True,2057
CUST02272,Melanie White,jross@example.org,73.0,Other,Europe,France,Lake Melissaland,91270,2023-05-31,Returning,Credit Card,Tablet,93,False,6199
CUST02273,Jasmine Rios,mooreashley@example.net,25.0,Other,Middle East & Africa,South Africa,New Katietown,59535,2023-10-04,Returning,Gift Card,App,33,False,2680
CUST02274,Sarah Carlson,zsmith@example.com,54.0,,Asia Pacific,South Korea,North Shawnberg,65106,2023-12-14,Loyal,Bank Transfer,Tablet,37,True,2027
CUST02275,Juan Barry,timothythomas@example.net,63.0,Female,North America,Mexico,West Rebecca,180552,2022-08-14,Dormant,Google Pay,Desktop,68,True,7595
CUST02276,Dana Stewart,mstanley@example.com,72.0,Female,Europe,UK,Henrymouth,195293,2022-10-18,Loyal,PayPal,Mobile,44,False,8199
CUST02277,Whitney Lee,yatkins@example.net,64.0,Other,Middle East & Africa,South Africa,Hannahtown,36979,2022-07-09,Loyal,Google Pay,App,69,True,6638
CUST02278,Sara Barrett,vramos@example.org,73.0,Male,Latin America,Colombia,North Marcus,24793,2023-01-10,Returning,Gift Card,Desktop,6,True,1492
CUST02279,Heather Schneider,crystal57@example.net,37.0,Other,Europe,France,Williamsonbury,71399,2022-02-27,Loyal,Credit Card,Mobile,32,True,1940
CUST02280,William Medina,jennifer44@example.org,119.0,Male,Latin America,Brazil,North Larryport,158383,2022-10-23,New,Gift Card,Mobile,64,True,1646
CUST02281,Christian Perez,ptapia@example.net,21.0,Female,Middle East & Africa,Saudi Arabia,Melissaborough,35323,2023-06-07,New,Credit Card,Mobile,14,False,9023
CUST02282,Paul Fuentes,cnichols@example.org,23.0,Male,Middle East & Africa,UAE,Lake Benjaminmouth,43452,2023-03-24,Returning,Credit Card,Mobile,39,False,1913
CUST02283,Brenda Fowler,iwilliamson@example.org,66.0,,Europe,UK,Lindaview,150123,2023-09-21,Returning,Gift Card,App,6,True,6356
CUST02284,Laura Carter,ronald44@example.com,61.0,Other,Europe,France,Port Kelsey,181700,2023-11-09,New,Credit Card,Tablet,82,False,8583
CUST02285,Timothy Austin,bmckay@example.org,18.0,Male,Asia Pacific,South Korea,Robinsonfort,184806,2023-08-30,New,Debit Card,App,44,True,5532
CUST02286,Michael Moore,mistykelly@example.com,63.0,,Middle East & Africa,South Africa,Lake Scott,51294,2023-12-08,New,Debit Card,App,67,True,7727
CUST02287,Andrew Cunningham,hickssuzanne@example.net,56.0,,Europe,Italy,West Angieport,34742,2023-05-13,Dormant,Credit Card,App,14,False,450
CUST02288,James Haney,wendyperez@example.org,67.0,Female,Middle East & Africa,UAE,Caseystad,181367,2022-09-06,Returning,Debit Card,Mobile,87,False,4117
CUST02289,John Clark,amanda96@example.com,67.0,Female,Latin America,Chile,Laurafort,51618,2022-07-01,Returning,Apple Pay,Tablet,30,True,7330
CUST02290,Heather Campbell,paul15@example.net,75.0,Other,Latin America,Brazil,Lake Tonyville,21828,2023-06-28,New,Google Pay,Desktop,87,False,5765
CUST02291,Christopher Martin,abrown@example.com,18.0,Other,Latin America,Brazil,South Anneland,64490,2022-03-05,Loyal,Bank Transfer,Tablet,25,True,3494
CUST02292,Mary Hughes,patricia13@example.com,28.0,Male,Latin America,Argentina,Lake Brittanyside,51861,2022-11-26,New,Gift Card,App,78,False,9035
CUST02293,Zachary Vargas,heathercochran@example.com,34.0,,Asia Pacific,Australia,New Richard,124440,2022-02-17,New,Credit Card,App,57,False,1086
CUST02294,Jessica Farrell,tashatownsend@example.org,33.0,Female,Latin America,Brazil,Tanyatown,171536,2022-12-23,Returning,Credit Card,Tablet,8,True,6661
CUST02295,Chelsea Bennett,lmann@example.org,42.0,,Asia Pacific,Japan,Martinezfurt,39057,2023-12-27,New,Credit Card,Mobile,26,False,760
CUST02296,Erik Long,egutierrez@example.org,75.0,Female,Middle East & Africa,Egypt,West Gordon,61036,2023-03-18,New,Bank Transfer,Desktop,80,True,9468
CUST02297,Michael Robinson,taylormelinda@example.org,52.0,Male,Europe,France,North Rachelborough,96764,2022-08-03,New,Debit Card,Desktop,2,False,1755
CUST02298,Katherine Williamson,jstanton@example.org,70.0,Female,Latin America,Brazil,North Thomasmouth,24055,2023-02-11,New,Credit Card,Mobile,13,False,1167
CUST02299,Barbara Carter,murphycynthia@example.com,64.0,,Latin America,Chile,East John,115611,2022-06-16,New,Bank Transfer,Tablet,52,True,3786
CUST02300,Eric Oneill,bryan46@example.com,,Male,Middle East & Africa,Egypt,Liville,$79K,2023-02-17,Returning,Credit Card,Desktop,42,True,1941
CUST02301,Austin Richards,wsanchez@example.org,44.0,,Asia Pacific,Australia,Jillfurt,88046,2023-07-25,VIP,Google Pay,App,16,False,7740
CUST02302,Jaime Gilmore,michael22@example.com,39.0,Female,Europe,Spain,West Cathytown,104135,2023-09-09,Returning,Google Pay,Desktop,58,False,5398
CUST02303,William Paul,saranovak@example.net,32.0,,North America,USA,Matthewborough,175261,2022-12-15,Returning,Google Pay,Desktop,44,False,4253
CUST02304,Mr. Thomas Perez,kimberly48@example.com,72.0,,Europe,Italy,West Taylorbury,187638,2023-11-15,New,Debit Card,Mobile,94,False,309
CUST02305,Patrick Miller,carlbuckley@example.com,68.0,Other,Europe,France,Carterborough,96734,2022-10-12,At Risk,Gift Card,Tablet,55,False,7676
CUST02306,Judith Holmes,michaelwilson@example.net,40.0,Male,Europe,UK,Jasonberg,36949,2022-10-05,Returning,Credit Card,App,27,True,8192
CUST02307,Jon Graham,robertsbrandy@example.com,41.0,,Latin America,Brazil,New Jameshaven,120735,2023-04-06,New,Google Pay,Mobile,62,True,3547
CUST02308,Karen Sanchez,wayne01@example.net,38.0,Male,North America,Canada,Jamieland,100450,2023-05-12,Loyal,Gift Card,Mobile,57,False,1194
CUST02309,Joseph Jackson,christopher14@example.org,72.0,,Asia Pacific,India,Port Alexisside,105017,2022-01-08,New,Bank Transfer,Mobile,50,True,2654
CUST02310,Lynn Flores,dunnconnor@example.net,108.0,,Middle East & Africa,South Africa,Davidmouth,123396,2022-01-29,Returning,Debit Card,App,24,False,748
CUST02311,Jeffrey Lane,russellamy@example.org,45.0,Male,Latin America,Chile,East Sandra,85712,2023-08-14,Returning,Apple Pay,App,88,True,2356
CUST02312,Alexandria Johnson,watsonjose@example.net,73.0,Female,Latin America,Brazil,East Brian,74139,2023-01-19,VIP,Bank Transfer,App,61,False,2266
CUST02313,Susan Smith,psawyer@example.net,26.0,,Asia Pacific,India,Ruthberg,77118,2022-07-08,Returning,Bank Transfer,App,78,True,6659
CUST02314,Alyssa Ortiz,keithdavis@example.com,51.0,Female,North America,Canada,North Leslieview,157184,2022-11-24,Loyal,Debit Card,Desktop,89,False,6070
CUST02315,Scott Coleman,joanna92@example.org,18.0,Female,Europe,France,East Melinda,110925,2023-12-05,Dormant,Apple Pay,Mobile,74,False,1373
CUST02316,William Hall,davidfarrell@example.com,72.0,Other,Asia Pacific,India,East Elizabeth,137800,2022-10-18,New,Gift Card,Desktop,41,True,5270
CUST02317,Matthew Austin,watsondonald@example.org,21.0,,Latin America,Chile,Port Charlesborough,144174,2022-08-06,New,Apple Pay,Tablet,45,False,2601
CUST02318,Darren Thompson,amanda33@example.net,55.0,Other,Latin America,Brazil,New Nicholas,27240,2023-04-28,Returning,Debit Card,Mobile,62,True,6593
CUST02319,Gabriela Heath,hoganeric@example.net,64.0,Male,Europe,Italy,Mathewborough,74065,2023-06-30,Returning,Bank Transfer,Mobile,23,True,7899
CUST02320,Lisa Patterson,JonathanEvansatyahoo.com,66.0,,North America,USA,East Josephhaven,39663,2022-09-12,Returning,Apple Pay,Desktop,63,True,6929
CUST02321,Monica Aguilar,rjordan@example.org,67.0,Other,Europe,UK,Johnmouth,97208,2023-07-23,At Risk,Credit Card,Tablet,35,False,9455
CUST02322,Krista Weber,pweber@example.com,20.0,Male,Middle East & Africa,South Africa,New Thomas,118250,2023-07-05,Loyal,Gift Card,App,75,True,3396
CUST02323,Christopher Reyes,michaeldavenport@example.org,29.0,,Middle East & Africa,South Africa,Watsonmouth,27756,2023-06-30,Loyal,Google Pay,Desktop,13,False,3020
CUST02324,Jacqueline Sanchez,adamskathryn@example.com,49.0,,Latin America,Colombia,New Sabrinachester,40298,2023-10-30,Returning,Google Pay,Desktop,10,False,7611
CUST02325,Samuel Wolfe,daniel75@example.org,69.0,Female,North America,USA,West Natalie,1084289,2022-11-17,VIP,Apple Pay,Desktop,44,True,539
CUST02326,David Clark,sandra66@example.net,30.0,,Asia Pacific,India,Martinezshire,74703,2023-06-25,Dormant,Gift Card,App,24,False,4581
CUST02327,Michelle Fritz,julie24@example.org,72.0,Female,Latin America,Argentina,Bradshawberg,49656,2022-10-06,VIP,Google Pay,Tablet,57,False,3959
CUST02328,Sharon Wolfe,dakota71@example.org,52.0,Male,Middle East & Africa,UAE,Tapiaside,78272,2022-06-03,New,Bank Transfer,App,97,False,4261
CUST02329,Joshua Porter,mariolewis@example.net,74.0,Other,North America,USA,Sanchezshire,111696,2022-04-10,Loyal,Credit Card,Mobile,95,True,2084
CUST02330,Elizabeth Ruiz,gutierrezcraig@example.net,66.0,Male,Latin America,Argentina,New Charlene,149304,2023-06-30,New,Debit Card,Desktop,50,True,5702
CUST02331,Kathryn Garcia,perrymichael@example.org,67.0,Male,North America,Canada,Lake Steven,167642,2022-10-18,New,Debit Card,App,92,False,7414
CUST02332,James Ruiz,sancheztyler@example.org,70.0,Female,Latin America,Colombia,Port Maria,64995,2022-09-23,New,Google Pay,Tablet,46,True,9635
CUST02333,John Spencer,hahnjoshua@example.net,57.0,Other,Latin America,Colombia,New Paulafurt,184259,2022-05-10,Loyal,Credit Card,App,93,True,8284
CUST02334,Jennifer Gonzalez,audrey12@example.org,37.0,,Middle East & Africa,Saudi Arabia,Kristamouth,20731,2022-10-29,Loyal,PayPal,App,3,True,730
CUST02335,Nicole Frey,pwhite@example.com,60.0,Female,Middle East & Africa,UAE,South Megan,47074,2022-06-01,New,Google Pay,Desktop,22,True,1273
CUST02336,Julia Adkins,maxwell63@example.org,74.0,Male,Asia Pacific,South Korea,Alexanderfurt,82441,2022-04-06,Returning,PayPal,Tablet,70,True,9581
CUST02337,Michele Reyes,william11@example.org,75.0,Female,Europe,Germany,Ashleyland,61124,2023-01-09,Returning,Debit Card,Mobile,23,True,2748
CUST02338,Stephen Walker,rhayes@example.org,22.0,Other,Europe,France,Jeffreyville,30678,2023-07-27,Returning,Bank Transfer,Tablet,45,True,1859
CUST02339,Raymond Johnson,garciapeter@example.org,39.0,Male,Middle East & Africa,South Africa,Parsonsbury,94364,2023-01-29,New,Debit Card,App,75,False,3410
CUST02340,Dillon Nelson,jessica01@example.org,107.0,Other,Middle East & Africa,South Africa,Lowerychester,70527,2023-07-18,Returning,Gift Card,Mobile,51,True,9700
CUST02341,Robert Campbell,ndouglas@example.net,18.0,Other,Latin America,Argentina,Christopherton,160877,2023-12-04,Loyal,Google Pay,Mobile,16,True,4414
CUST02342,Xavier Kerr,hancocktristan@example.org,28.0,,Asia Pacific,China,North Richardport,171987,2023-11-03,New,Gift Card,Tablet,97,False,5129
CUST02343,Tammy English,ingrambrandon@example.com,21.0,Female,Middle East & Africa,South Africa,East Alyssachester,50907,2023-08-07,New,Apple Pay,App,26,True,7882
CUST02344,Dr. Andrea Oliver MD,zfrost@example.net,55.0,Female,Latin America,Colombia,Drewborough,117437,2023-03-22,Returning,Credit Card,Desktop,50,True,9753
CUST02345,Christopher Brown,wayne54@example.net,23.0,,Asia Pacific,Singapore,Jameschester,168467,2023-06-06,At Risk,PayPal,Desktop,76,True,2962
CUST02346,Ryan Hebert,dominguezariana@example.net,22.0,,Latin America,Chile,East Samanthafurt,80051,2023-09-20,Loyal,PayPal,Mobile,93,False,2098
CUST02347,Stacey Gibbs,millerkristin@example.org,48.0,,Latin America,Colombia,East Natalieville,103493,2023-07-30,Loyal,PayPal,App,14,True,416
CUST02348,Maureen Smith,sara02@example.com,25.0,Male,Middle East & Africa,Saudi Arabia,West Christopherberg,137589,2023-05-11,Returning,Credit Card,Mobile,85,False,5167
CUST02349,John Terry,trosales@example.com,21.0,Male,Europe,France,South Thomas,70083,2023-07-14,Returning,Credit Card,Tablet,89,True,5437
CUST02350,Cynthia Kramer,travis46@example.org,,Other,Asia Pacific,China,North Samanthafort,103308,2023-09-26,New,Debit Card,Mobile,13,True,4907
CUST02351,Yvonne Jackson,christina16@example.org,71.0,,Europe,Netherlands,North Michael,32941,2022-07-20,Loyal,Apple Pay,App,82,True,4275
CUST02352,Anthony Carlson,jonesjohn@example.com,41.0,Female,Latin America,Argentina,Churchburgh,85883,2023-08-19,At Risk,Credit Card,Mobile,91,False,5264
CUST02353,Gabrielle Murillo,jjones@example.com,55.0,Other,Middle East & Africa,UAE,Port Diana,67273,2023-12-24,Loyal,Gift Card,App,64,True,7068
CUST02354,John Stokes,patricia02@example.net,71.0,Female,Latin America,Chile,Silvaview,170622,2023-06-11,VIP,Debit Card,Mobile,76,False,5804
CUST02355,Tiffany Walker,ronald94@example.net,73.0,Female,North America,Canada,North Mikeshire,181876,2023-11-03,Loyal,PayPal,App,92,False,7099
CUST02356,Richard Phillips,ryan56@example.org,74.0,Other,Asia Pacific,China,Port Veronica,156253,2023-01-24,New,Bank Transfer,Mobile,95,True,5253
CUST02357,Jared Hodges,flittle@example.com,26.0,Male,Latin America,Chile,Richardtown,126045,2023-07-08,At Risk,Bank Transfer,Tablet,51,False,2053
CUST02358,Angela Trevino,patrick07@example.org,41.0,Other,Middle East & Africa,South Africa,Danielbury,99991,2023-05-24,New,Bank Transfer,Tablet,11,False,2765
CUST02359,Jennifer White,hatfieldnicholas@example.net,29.0,Male,Middle East & Africa,South Africa,Port Jackiemouth,68120,2023-01-07,Returning,Gift Card,Desktop,69,True,5778
CUST02360,Mrs. Kimberly Brown,mcdowelladam@example.net,66.0,Female,Latin America,Argentina,Vanessaville,98610,2022-09-30,New,Google Pay,App,25,False,2953
CUST02361,Christopher Mason,jtaylor@example.org,72.0,Female,North America,USA,North Michaelburgh,64440,2023-07-18,New,PayPal,Desktop,37,True,9732
CUST02362,Christopher Smith,jeromearnold@example.org,56.0,,North America,USA,Thomasberg,191736,2022-10-30,Returning,Debit Card,App,6,True,6715
CUST02363,Aaron Davis,michaelobrien@example.net,34.0,Other,Latin America,Brazil,Shaunville,109834,2023-11-08,New,Apple Pay,Mobile,24,True,7818
CUST02364,David Estrada,nathancasey@example.net,20.0,Male,Asia Pacific,Singapore,Jamesmouth,24918,2023-05-08,Returning,Credit Card,Desktop,74,True,4024
CUST02365,Roger Moody,fredday@example.net,52.0,Female,Asia Pacific,Japan,Robertsstad,182316,2023-07-03,Returning,Debit Card,Tablet,60,True,1422
CUST02366,Kelly Johnson,chawkins@example.net,42.0,Male,Middle East & Africa,South Africa,Port Charlesport,21517,2022-01-19,New,Apple Pay,Desktop,68,True,7559
CUST02367,Dana Jones,howellrenee@example.net,38.0,,Latin America,Brazil,Monicaberg,124850,2023-03-19,New,Credit Card,App,8,False,7142
CUST02368,Rebecca Roberts,spearsjose@example.com,36.0,Other,Europe,Italy,New Benjamin,77249,2022-01-05,Returning,Credit Card,Desktop,74,False,3739
CUST02369,James Avila,mayemily@example.net,30.0,Male,Latin America,Argentina,Zavalaside,91139,2022-10-24,Returning,Apple Pay,App,85,True,3652
CUST02370,Ashley Thomas,nunezjeremy@example.net,106.0,Male,North America,USA,Port Donna,127575,2023-09-05,Loyal,Bank Transfer,Tablet,37,True,7131
CUST02371,Kenneth Flores,pking@example.net,30.0,Other,Asia Pacific,Japan,Angelastad,45989,2022-11-28,Loyal,PayPal,Tablet,15,True,7532
CUST02372,Randy Gardner,lmueller@example.net,48.0,Other,Europe,Italy,Jacobtown,192619,2022-11-29,VIP,Apple Pay,App,97,True,6913
CUST02373,Melissa Howard,bmorrison@example.net,56.0,Male,Europe,France,New Cathy,96629,2023-06-30,Loyal,Gift Card,Tablet,55,True,7755
CUST02374,Gary Stevens,esmith@example.net,24.0,,Asia Pacific,South Korea,South Katelyn,154112,2022-06-16,Returning,Credit Card,Desktop,64,True,2825
CUST02375,Jeremy Davis,scott01@example.com,29.0,Other,Asia Pacific,Singapore,South Elizabeth,30794,2023-07-12,Loyal,Google Pay,Mobile,57,False,4368
CUST02376,Daniel Smith,evansrachel@example.org,67.0,Female,Asia Pacific,China,Jamesfurt,150078,2023-07-12,New,PayPal,Tablet,55,False,3217
CUST02377,Joe Hood,daniellesweeney@example.com,54.0,Male,Middle East & Africa,Saudi Arabia,West Leah,86985,2022-09-28,Returning,Debit Card,Tablet,38,False,3692
CUST02378,Stephanie Thompson,schmidtemma@example.org,44.0,Male,Latin America,Argentina,Williamton,166646,2022-05-29,Loyal,PayPal,App,23,True,8449
CUST02379,Gloria Dunlap,christopher24@example.org,22.0,Male,Latin America,Colombia,Burkemouth,191137,2023-12-19,Returning,Google Pay,Tablet,30,False,5127
CUST02380,Roy Hart,leslie49@example.org,29.0,Other,Latin America,Colombia,Smithview,43952,2022-11-26,Loyal,Debit Card,Tablet,100,True,532
CUST02381,Charles Norton,miguelbrown@example.org,48.0,Other,Middle East & Africa,South Africa,Michaelbury,159888,2023-10-13,VIP,Bank Transfer,App,7,False,8007
CUST02382,Courtney Ramirez,morrisamanda@example.org,36.0,Other,Latin America,Brazil,New Ryan,78229,2022-09-21,VIP,PayPal,Mobile,59,True,6491
CUST02383,Christopher Washington,rebeccavaughn@example.net,52.0,Other,Latin America,Brazil,New Dominic,138324,2022-03-04,At Risk,Apple Pay,Tablet,54,False,2152
CUST02384,Patricia Stein,anthonymiller@example.com,43.0,Other,Latin America,Argentina,Gabrielleshire,165084,2023-10-24,Returning,Bank Transfer,Tablet,89,True,8510
CUST02385,William Smith,rachelreyes@example.org,65.0,Male,Asia Pacific,India,East Lori,179627,2022-05-26,Returning,Credit Card,Mobile,58,False,2735
CUST02386,Kathryn Turner,maddoxdavid@example.org,18.0,Other,Middle East & Africa,UAE,Adrianberg,155534,2023-02-19,Returning,Credit Card,App,84,False,334
CUST02387,David Sanchez,butleremily@example.org,41.0,Male,Asia Pacific,Japan,Christinefort,127976,2022-10-19,Returning,PayPal,Desktop,30,True,7277
CUST02388,Alex Erickson,dmiller@example.org,55.0,Female,Asia Pacific,Australia,Russellfurt,153482,2023-04-24,Loyal,Credit Card,App,62,False,3456
CUST02389,Diana Vasquez,jackpeterson@example.net,48.0,Female,North America,Canada,Michaelport,51520,2022-06-18,Loyal,Debit Card,Mobile,54,False,7788
